[2025-03-05 09:07:03.997] [INFO] Initializing DOOM.rb
[2025-03-05 09:07:03.997] [INFO] Game initialized successfully
[2025-03-05 09:07:03.998] [INFO] Starting game loop
[2025-03-05 09:07:04.332] [DEBUG] Player position: Vector[2.0, 2.0], direction: Vector[1.0, 0.0]
[2025-03-05 09:29:51.681] [DEBUG] Player position: Vector[1.2043938719403273, 4.140857190700558], direction: Vector[-0.1595192750533456, 0.9871948140496151]
[2025-03-05 09:29:51.682] [DEBUG] Noclip mode: false
[2025-03-05 09:29:51.695] [DEBUG] Player position: Vector[1.2043938719403273, 4.140857190700558], direction: Vector[-0.1595192750533456, 0.9871948140496151]
[2025-03-05 09:29:51.695] [DEBUG] Noclip mode: false
[2025-03-05 09:29:51.711] [DEBUG] Player position: Vector[1.2043938719403273, 4.140857190700558], direction: Vector[-0.1595192750533456, 0.9871948140496151]
[2025-03-05 09:29:51.711] [DEBUG] Noclip mode: false
[2025-03-05 09:29:51.730] [DEBUG] Player position: Vector[1.2043938719403273, 4.140857190700558], direction: Vector[-0.1595192750533456, 0.9871948140496151]
[2025-03-05 09:29:51.730] [DEBUG] Noclip mode: false
[2025-03-05 09:29:51.744] [DEBUG] Player position: Vector[1.2043938719403273, 4.140857190700558], direction: Vector[-0.1595192750533456, 0.9871948140496151]
[2025-03-05 09:29:51.744] [DEBUG] Noclip mode: false
[2025-03-05 09:29:51.761] [DEBUG] Player position: Vector[1.2043938719403273, 4.140857190700558], direction: Vector[-0.1595192750533456, 0.9871948140496151]
[2025-03-05 09:29:51.761] [DEBUG] Noclip mode: false
[2025-03-05 09:29:51.779] [DEBUG] Player position: Vector[1.2043938719403273, 4.140857190700558], direction: Vector[-0.1595192750533456, 0.9871948140496151]
[2025-03-05 09:29:51.779] [DEBUG] Noclip mode: false
[2025-03-05 09:29:51.795] [DEBUG] Player position: Vector[1.2043938719403273, 4.140857190700558], direction: Vector[-0.1595192750533456, 0.9871948140496151]
[2025-03-05 09:29:51.795] [DEBUG] Noclip mode: false
[2025-03-05 09:29:51.812] [DEBUG] Player position: Vector[1.2043938719403273, 4.140857190700558], direction: Vector[-0.1595192750533456, 0.9871948140496151]
[2025-03-05 09:29:51.812] [DEBUG] Noclip mode: false
[2025-03-05 09:29:51.828] [DEBUG] Player position: Vector[1.2043938719403273, 4.140857190700558], direction: Vector[-0.1595192750533456, 0.9871948140496151]
[2025-03-05 09:29:51.828] [DEBUG] Noclip mode: false
[2025-03-05 09:29:51.847] [DEBUG] Player position: Vector[1.2043938719403273, 4.140857190700558], direction: Vector[-0.1595192750533456, 0.9871948140496151]
[2025-03-05 09:29:51.847] [DEBUG] Noclip mode: false
[2025-03-05 09:29:51.864] [DEBUG] Player position: Vector[1.2883054311345445, 4.154416329080092], direction: Vector[-0.1595192750533456, 0.9871948140496151]
[2025-03-05 09:29:51.865] [DEBUG] Noclip mode: false
[2025-03-05 09:29:51.879] [DEBUG] Player position: Vector[1.3574090681180175, 4.165582678333827], direction: Vector[-0.1179286063502222, 0.9930220761918102]
[2025-03-05 09:29:51.879] [DEBUG] Noclip mode: false
[2025-03-05 09:29:51.897] [DEBUG] Player position: Vector[1.4467810549752804, 4.176196252905347], direction: Vector[-0.06415957317709889, 0.9979396520680653]
[2025-03-05 09:29:51.897] [DEBUG] Noclip mode: false
[2025-03-05 09:29:51.911] [DEBUG] Player position: Vector[1.5216265288803854, 4.18100822089363], direction: Vector[-0.01920249290169246, 0.9998156151342903]
[2025-03-05 09:29:51.912] [DEBUG] Noclip mode: false
[2025-03-05 09:29:51.930] [DEBUG] Player position: Vector[1.6116099342424715, 4.182736445254783], direction: Vector[0.0347893054119436, 0.9993946689016073]
[2025-03-05 09:29:51.930] [DEBUG] Noclip mode: false
[2025-03-05 09:29:51.947] [DEBUG] Player position: Vector[1.701555454443616, 4.179605407767708], direction: Vector[0.08867968275988679, 0.9960601959046474]
[2025-03-05 09:29:51.947] [DEBUG] Noclip mode: false
[2025-03-05 09:29:51.961] [DEBUG] Player position: Vector[1.766299367177418, 4.173841228388316], direction: Vector[0.12744875124888186, 0.9918451571717732]
[2025-03-05 09:29:51.961] [DEBUG] Noclip mode: false
[2025-03-05 09:29:51.979] [DEBUG] Player position: Vector[1.8605246571087366, 4.161733597019672], direction: Vector[0.18374633193754086, 0.9829736952225618]
[2025-03-05 09:29:51.979] [DEBUG] Noclip mode: false
[2025-03-05 09:29:51.994] [DEBUG] Player position: Vector[1.9342476842504288, 4.147952622124357], direction: Vector[0.22777920905261712, 0.9737128077227716]
[2025-03-05 09:29:51.994] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.011] [DEBUG] Player position: Vector[2.0121447088682505, 4.129730285400147], direction: Vector[0.2742371271446927, 0.9616621018296524]
[2025-03-05 09:29:52.011] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.028] [DEBUG] Player position: Vector[2.093885987523771, 4.106420129592848], direction: Vector[0.32290406810856975, 0.946431700017986]
[2025-03-05 09:29:52.028] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.045] [DEBUG] Player position: Vector[2.1743326820253, 4.07897328380362], direction: Vector[0.37073131761809114, 0.9287401628750385]
[2025-03-05 09:29:52.045] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.062] [DEBUG] Player position: Vector[2.2579192966840536, 4.045607465217992], direction: Vector[0.42031852118399826, 0.9073766256355162]
[2025-03-05 09:29:52.062] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.078] [DEBUG] Player position: Vector[2.2579192966840536, 4.045607465217992], direction: Vector[0.4633717623993149, 0.8861639858462721]
[2025-03-05 09:29:52.078] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.094] [DEBUG] Player position: Vector[2.2579192966840536, 4.045607465217992], direction: Vector[0.5053576000391614, 0.862910016214123]
[2025-03-05 09:29:52.094] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.112] [DEBUG] Player position: Vector[2.2579192966840536, 4.045607465217992], direction: Vector[0.5511954656527529, 0.8343761493737963]
[2025-03-05 09:29:52.112] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.129] [DEBUG] Player position: Vector[2.2579192966840536, 4.045607465217992], direction: Vector[0.593013530520863, 0.8051924941398673]
[2025-03-05 09:29:52.129] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.147] [DEBUG] Player position: Vector[2.2579192966840536, 4.045607465217992], direction: Vector[0.6332895014884149, 0.7739149871300811]
[2025-03-05 09:29:52.147] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.161] [DEBUG] Player position: Vector[2.2579192966840536, 4.045607465217992], direction: Vector[0.6674628258413078, 0.7446431199708589]
[2025-03-05 09:29:52.161] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.180] [DEBUG] Player position: Vector[2.2579192966840536, 4.045607465217992], direction: Vector[0.7066810904097931, 0.7075322158440734]
[2025-03-05 09:29:52.180] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.196] [DEBUG] Player position: Vector[2.2579192966840536, 4.045607465217992], direction: Vector[0.7418307534023278, 0.6705871556379033]
[2025-03-05 09:29:52.196] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.212] [DEBUG] Player position: Vector[2.2579192966840536, 4.045607465217992], direction: Vector[0.7712460149971063, 0.6365371822219674]
[2025-03-05 09:29:52.212] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.229] [DEBUG] Player position: Vector[2.203813636195186, 4.111163376492746], direction: Vector[0.7712460149971063, 0.6365371822219674]
[2025-03-05 09:29:52.229] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.246] [DEBUG] Player position: Vector[2.1497079757063187, 4.1767192877675], direction: Vector[0.7712460149971063, 0.6365371822219674]
[2025-03-05 09:29:52.246] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.264] [DEBUG] Player position: Vector[2.089236943395232, 4.249987659192225], direction: Vector[0.7712460149971063, 0.6365371822219674]
[2025-03-05 09:29:52.264] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.279] [DEBUG] Player position: Vector[2.044679340639694, 4.303974880242023], direction: Vector[0.7712460149971063, 0.6365371822219674]
[2025-03-05 09:29:52.279] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.295] [DEBUG] Player position: Vector[1.9937563660619368, 4.365674561441791], direction: Vector[0.7712460149971063, 0.6365371822219674]
[2025-03-05 09:29:52.295] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.313] [DEBUG] Player position: Vector[1.93328533375085, 4.438942932866516], direction: Vector[0.7712460149971063, 0.6365371822219674]
[2025-03-05 09:29:52.314] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.328] [DEBUG] Player position: Vector[1.8887277309953123, 4.492930153916314], direction: Vector[0.7712460149971063, 0.6365371822219674]
[2025-03-05 09:29:52.328] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.344] [DEBUG] Player position: Vector[1.837804756417555, 4.554629835116082], direction: Vector[0.7712460149971063, 0.6365371822219674]
[2025-03-05 09:29:52.344] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.362] [DEBUG] Player position: Vector[1.8506020955311933, 4.6883692388518945], direction: Vector[0.7712460149971063, 0.6365371822219674]
[2025-03-05 09:29:52.362] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.378] [DEBUG] Player position: Vector[1.8613788021532045, 4.80099189462942], direction: Vector[0.7712460149971063, 0.6365371822219674]
[2025-03-05 09:29:52.378] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.396] [DEBUG] Player position: Vector[1.8735025971029668, 4.927692382379137], direction: Vector[0.7712460149971063, 0.6365371822219674]
[2025-03-05 09:29:52.396] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.411] [DEBUG] Player position: Vector[1.8829322153972265, 5.026237206184472], direction: Vector[0.7712460149971063, 0.6365371822219674]
[2025-03-05 09:29:52.411] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.428] [DEBUG] Player position: Vector[1.8943824661831135, 5.145898777948093], direction: Vector[0.7712460149971063, 0.6365371822219674]
[2025-03-05 09:29:52.428] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.446] [DEBUG] Player position: Vector[1.9065062611328758, 5.27259926569781], direction: Vector[0.7712460149971063, 0.6365371822219674]
[2025-03-05 09:29:52.446] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.462] [DEBUG] Player position: Vector[1.917282967754887, 5.385221921475336], direction: Vector[0.7712460149971063, 0.6365371822219674]
[2025-03-05 09:29:52.462] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.480] [DEBUG] Player position: Vector[1.9300803068685253, 5.518961325211148], direction: Vector[0.7712460149971063, 0.6365371822219674]
[2025-03-05 09:29:52.480] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.495] [DEBUG] Player position: Vector[1.939509925162785, 5.617506149016483], direction: Vector[0.7712460149971063, 0.6365371822219674]
[2025-03-05 09:29:52.495] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.511] [DEBUG] Player position: Vector[1.9509601759486717, 5.737167720780104], direction: Vector[0.7712460149971063, 0.6365371822219674]
[2025-03-05 09:29:52.511] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.530] [DEBUG] Player position: Vector[2.020372317298411, 5.794456067180081], direction: Vector[0.7712460149971063, 0.6365371822219674]
[2025-03-05 09:29:52.530] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.545] [DEBUG] Player position: Vector[2.0820719984981797, 5.845379041757838], direction: Vector[0.800899763606847, 0.5987984374182147]
[2025-03-05 09:29:52.545] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.564] [DEBUG] Player position: Vector[2.154152977222796, 5.899270901125478], direction: Vector[0.83205173852337, 0.5546980299408286]
[2025-03-05 09:29:52.564] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.578] [DEBUG] Player position: Vector[2.212396598919432, 5.938099763221336], direction: Vector[0.8546084452128192, 0.5192729584437521]
[2025-03-05 09:29:52.578] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.595] [DEBUG] Player position: Vector[2.2850383167625217, 5.982237964689055], direction: Vector[0.8799687098362039, 0.47503165127095026]
[2025-03-05 09:29:52.595] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.612] [DEBUG] Player position: Vector[2.36423550064778, 6.02499081330344], direction: Vector[0.904325271450093, 0.42684400360871233]
[2025-03-05 09:29:52.612] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.628] [DEBUG] Player position: Vector[2.4365815223637872, 6.059138333592138], direction: Vector[0.9237643342351425, 0.3829614272940591]
[2025-03-05 09:29:52.628] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.646] [DEBUG] Player position: Vector[2.5151014907737745, 6.0916900549121324], direction: Vector[0.942085806280011, 0.3353719332409027]
[2025-03-05 09:29:52.646] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.663] [DEBUG] Player position: Vector[2.5951787843075755, 6.120196669237609], direction: Vector[0.9579574442133527, 0.28691032584453985]
[2025-03-05 09:29:52.663] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.682] [DEBUG] Player position: Vector[2.686184741507844, 6.147453150192841], direction: Vector[0.9727466980222176, 0.2318703549116864]
[2025-03-05 09:29:52.682] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.698] [DEBUG] Player position: Vector[2.7640044773496215, 6.166002778585776], direction: Vector[0.9827518126592762, 0.18492937764158926]
[2025-03-05 09:29:52.698] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.716] [DEBUG] Player position: Vector[2.7640044773496215, 6.166002778585776], direction: Vector[0.9916910320548958, 0.12864251607417412]
[2025-03-05 09:29:52.716] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.730] [DEBUG] Player position: Vector[2.7640044773496215, 6.166002778585776], direction: Vector[0.9962178864711971, 0.08689029102759199]
[2025-03-05 09:29:52.730] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.747] [DEBUG] Player position: Vector[2.7640044773496215, 6.166002778585776], direction: Vector[0.9992395963884874, 0.03899011425184082]
[2025-03-05 09:29:52.747] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.764] [DEBUG] Player position: Vector[2.7640044773496215, 6.166002778585776], direction: Vector[0.9998875021093585, -0.01499943750632833]
[2025-03-05 09:29:52.764] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.781] [DEBUG] Player position: Vector[2.7640044773496215, 6.166002778585776], direction: Vector[0.9978227904992111, -0.0659520944350227]
[2025-03-05 09:29:52.781] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.798] [DEBUG] Player position: Vector[2.7640044773496215, 6.166002778585776], direction: Vector[0.993163304301517, -0.116733247144466]
[2025-03-05 09:29:52.798] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.812] [DEBUG] Player position: Vector[2.7640044773496215, 6.166002778585776], direction: Vector[0.9873861079420869, -0.15833089983631168]
[2025-03-05 09:29:52.812] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.828] [DEBUG] Player position: Vector[2.7513380053627166, 6.087011889950409], direction: Vector[0.9786518923498013, -0.2055248734342186]
[2025-03-05 09:29:52.829] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.847] [DEBUG] Player position: Vector[2.731813142386466, 5.994039960177178], direction: Vector[0.9653539275596174, -0.2609440448548687]
[2025-03-05 09:29:52.847] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.864] [DEBUG] Player position: Vector[2.7916879824163696, 5.889804632521947], direction: Vector[0.9653539275596174, -0.2609440448548687]
[2025-03-05 09:29:52.864] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.878] [DEBUG] Player position: Vector[2.8374746247921783, 5.810095264315005], direction: Vector[0.9653539275596174, -0.2609440448548687]
[2025-03-05 09:29:52.878] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.896] [DEBUG] Player position: Vector[2.9008715142356056, 5.699728446797701], direction: Vector[0.9653539275596174, -0.2609440448548687]
[2025-03-05 09:29:52.896] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.912] [DEBUG] Player position: Vector[2.9607463542655093, 5.59549311914247], direction: Vector[0.9653539275596174, -0.2609440448548687]
[2025-03-05 09:29:52.912] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.932] [DEBUG] Player position: Vector[3.0276652931224604, 5.478994811763094], direction: Vector[0.9653539275596174, -0.2609440448548687]
[2025-03-05 09:29:52.932] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.947] [DEBUG] Player position: Vector[3.0840180837388407, 5.380890973969935], direction: Vector[0.9653539275596174, -0.2609440448548687]
[2025-03-05 09:29:52.947] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.962] [DEBUG] Player position: Vector[3.133326775528173, 5.295050115900922], direction: Vector[0.9653539275596174, -0.2609440448548687]
[2025-03-05 09:29:52.962] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.980] [DEBUG] Player position: Vector[3.2202086290085385, 5.2715651518639834], direction: Vector[0.9653539275596174, -0.2609440448548687]
[2025-03-05 09:29:52.980] [DEBUG] Noclip mode: false
[2025-03-05 09:29:52.994] [DEBUG] Player position: Vector[3.29261017357551, 5.251994348499868], direction: Vector[0.9653539275596174, -0.2609440448548687]
[2025-03-05 09:29:52.995] [DEBUG] Noclip mode: false
[2025-03-05 09:29:53.011] [DEBUG] Player position: Vector[3.3746652574180773, 5.229814104687204], direction: Vector[0.9653539275596174, -0.2609440448548687]
[2025-03-05 09:29:53.011] [DEBUG] Noclip mode: false
[2025-03-05 09:29:53.028] [DEBUG] Player position: Vector[3.456720341260645, 5.20763386087454], direction: Vector[0.9653539275596174, -0.2609440448548687]
[2025-03-05 09:29:53.028] [DEBUG] Noclip mode: false
[2025-03-05 09:29:53.045] [DEBUG] Player position: Vector[3.456720341260645, 5.20763386087454], direction: Vector[0.9653539275596174, -0.2609440448548687]
[2025-03-05 09:29:53.045] [DEBUG] Noclip mode: false
[2025-03-05 09:29:53.064] [DEBUG] Player position: Vector[3.456720341260645, 5.20763386087454], direction: Vector[0.9653539275596174, -0.2609440448548687]
[2025-03-05 09:29:53.064] [DEBUG] Noclip mode: false
[2025-03-05 09:29:53.079] [DEBUG] Player position: Vector[3.456720341260645, 5.20763386087454], direction: Vector[0.9653539275596174, -0.2609440448548687]
[2025-03-05 09:29:53.079] [DEBUG] Noclip mode: false
[2025-03-05 09:29:53.098] [DEBUG] Player position: Vector[3.456720341260645, 5.20763386087454], direction: Vector[0.9653539275596174, -0.2609440448548687]
[2025-03-05 09:29:53.098] [DEBUG] Noclip mode: false
[2025-03-05 09:29:53.113] [DEBUG] Player position: Vector[3.456720341260645, 5.20763386087454], direction: Vector[0.9653539275596174, -0.2609440448548687]
[2025-03-05 09:29:53.113] [DEBUG] Noclip mode: false
[2025-03-05 09:29:53.128] [DEBUG] Player position: Vector[3.456720341260645, 5.20763386087454], direction: Vector[0.9653539275596174, -0.2609440448548687]
[2025-03-05 09:29:53.128] [DEBUG] Noclip mode: false
